committee,committee_type,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
Take Back Colorado,Independent Expenditure Committee,1.9,10/13/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,0.5,10/13/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Better Jobs Coalition,Independent Expenditure Committee,3367.25,10/14/21 0:00,Cottrell Printing,Centennial,CO,80112,Advertising,Door Hanger
Better Jobs Coalition,Independent Expenditure Committee,2412.53,10/14/21 0:00,Cottrell Printing,Centennial,CO,80112,Advertising,Door Hanger
Better Jobs Coalition,Independent Expenditure Committee,3316.49,10/14/21 0:00,Cottrell Printing,Centennial,CO,80112,Advertising,Door Hanger
Better Jobs Coalition,Independent Expenditure Committee,-3316.49,10/14/21 0:00,Cottrell Printing,Centennial,CO,80112,Advertising,Offset Due To Update Of Filed Item - Door Hanger
Better Jobs Coalition,Independent Expenditure Committee,3316.49,10/14/21 0:00,Cottrell Printing,Centennial,CO,80112,Advertising,Door Hanger
Montrose Republican Women,527 Political Organization,43.45,10/14/21 0:00,City Of Montrose,Montrose,CO,81402,Miscellaneous,Sales Tax Payment For 3Rd Quarter Of 2021
Take Back Colorado,Independent Expenditure Committee,0.7,10/14/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,1.3,10/14/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,1.3,10/14/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,0.7,10/14/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Montrose Republican Women,527 Political Organization,50,10/15/21 0:00,Hampton Inn,Montrose,CO,81401,Rent & Utilities,Hampton Inn - Rental For Meeting Room
Republican Strategy Forum,527 Political Organization,3,10/15/21 0:00,Stockmens Bank,Colorado Springs,CO,80903,Bank Fees,Bank Fee
Take Back Colorado,Independent Expenditure Committee,1000,10/15/21 0:00,Campaign Law Accountability Watchdog,Castle Rock,CO,80109,Consultant & Professional Services,Campaign Finance Management Services
Take Back Colorado,Independent Expenditure Committee,0.7,10/15/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,1.3,10/16/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Lead Colorado Action Fund,527 Political Organization,100.73,10/17/21 0:00,Actblue,Somerville,MA,2144,Other,Credit Card Processing Fee
Lead Colorado Action Fund,527 Political Organization,280,10/20/21 0:00,Rkg Development,Lafayette,CO,80026,Consultant & Professional Services,Compliance Consulting
Better Jobs Coalition,Independent Expenditure Committee,5255.09,10/21/21 0:00,Cottrell Printing,Centennial,CO,80112,Advertising,Mailing
Better Jobs Coalition,Independent Expenditure Committee,2828.75,10/21/21 0:00,Cottrell Printing,Centennial,CO,80112,Advertising,Mailing
Better Jobs Coalition,Independent Expenditure Committee,1171.81,10/21/21 0:00,Maxwell Printing Mgt,Denver,CO,80206,Advertising,Mailing
Better Jobs Coalition,Independent Expenditure Committee,426.82,10/21/21 0:00,Maxwell Printing Mgt,Denver,CO,80206,Advertising,Mailing
Better Jobs Coalition,Independent Expenditure Committee,636.41,10/21/21 0:00,Maxwell Printing Mgt,Denver,CO,80206,Advertising,Mailing
Better Jobs Coalition,Independent Expenditure Committee,636.41,10/21/21 0:00,Maxwell Printing Mgt,Denver,CO,80206,Advertising,Mailing
Better Jobs Coalition,Independent Expenditure Committee,-636.41,10/21/21 0:00,Maxwell Printing Mgt,Denver,CO,80206,Advertising,Offset Due To Update Of Filed Item - Mailing
Better Jobs Coalition,Independent Expenditure Committee,863.49,10/21/21 0:00,Maxwell Printing Mgt,Denver,CO,80206,Advertising,Mailing
Better Jobs Coalition,Independent Expenditure Committee,-636.41,10/21/21 0:00,Maxwell Printing Mgt,Denver,CO,80206,Advertising,Offset Due To Update Of Filed Item - Mailing
Better Jobs Coalition,Independent Expenditure Committee,863.49,10/21/21 0:00,Maxwell Printing Mgt,Denver,CO,80206,Advertising,Mailing
Better Jobs Coalition,Independent Expenditure Committee,-426.82,10/21/21 0:00,Maxwell Printing Mgt,Denver,CO,80206,Advertising,Offset Due To Update Of Filed Item - Mailing
Better Jobs Coalition,Independent Expenditure Committee,576.68,10/21/21 0:00,Maxwell Printing Mgt,Denver,CO,80206,Advertising,Mailing
Pharmaceutical Research And Manufacturers Of America Colorado Action Fund (Phrma Colorado Action Fun,527 Political Organization,5000,10/21/21 0:00,Restore Colorado Leadership Fund,Loveland,CO,80537,Contributions,Contribution
Take Back Colorado,Independent Expenditure Committee,0.7,10/21/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Better Jobs Coalition,Independent Expenditure Committee,7000,10/22/21 0:00,Blitz,Denver,CO,80231,Advertising,Canvass
Friends Of Farmers,527 Political Organization,5000,10/22/21 0:00,All Together Colorado,Denver,CO,80206,Contributions,2022 Contribution
Friends Of Farmers,527 Political Organization,1000,10/22/21 0:00,Restore Colorado Leadership Fund,Loveland,CO,80537,Contributions,2022 Contribution
Restore Colorado Leadership Fund,527 Political Organization,4000,10/22/21 0:00,Strategic Compliance Llc,Denver,CO,80205,Consultant & Professional Services,Compliance Consulting
Take Back Colorado,Independent Expenditure Committee,4.3,10/22/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Better Jobs Coalition,Independent Expenditure Committee,291.24,10/23/21 0:00,Rdp Strategies,Scottsdale,AZ,85254,Advertising,Digital
Better Jobs Coalition,Independent Expenditure Committee,142.92,10/23/21 0:00,Rdp Strategies,Scottsdale,AZ,85254,Advertising,Digital
Better Jobs Coalition,Independent Expenditure Committee,305.28,10/23/21 0:00,Rdp Strategies,Scottsdale,AZ,85254,Advertising,Digital
Better Jobs Coalition,Independent Expenditure Committee,1687.5,10/23/21 0:00,Ascent Media,Denver,CO,80231,Advertising,Digital
Better Jobs Coalition,Independent Expenditure Committee,1125,10/23/21 0:00,Ascent Media,Denver,CO,80231,Advertising,Digital
Better Jobs Coalition,Independent Expenditure Committee,1687.5,10/23/21 0:00,Ascent Media,Denver,CO,80231,Advertising,Digital
Coloradans Against Jared Polis,Independent Expenditure Committee,605,10/23/21 0:00,Tactical Data Solutions,Littleton,CO,80163,Consultant & Professional Services,
Friends For The Future (F3),527 Political Organization,0.9,10/23/21 0:00,Anedot Inc,New Orleans,LA,70112,Bank Fees,Anedot (Scanga)
Housing For Colorado,Independent Expenditure Committee,2475,10/23/21 0:00,Wr Communications,Denver,CO,80220,Advertising,Digital Advertising In Municipal Races Reported Separately Through Locally Registered Independent Expenditure Committees With Commerce City And Thornton
Lead Colorado Action Fund,527 Political Organization,37.53,10/24/21 0:00,Actblue,Somerville,MA,2144,Other,Credit Card Processing Fee
Friends For The Future (F3),527 Political Organization,0.7,10/25/21 0:00,Anedot Inc,New Orleans,LA,70112,Bank Fees,Anedot (Ortman)
Housing For Colorado,Independent Expenditure Committee,2574,10/25/21 0:00,Saratoga Strategies,Denver,CO,80204,Advertising,Literature Drop In Municipal Races Reported Separately Through Locally Registered Independent Expenditure Committees With Commerce City And Thornton
Lead Colorado Action Fund,527 Political Organization,7500,10/25/21 0:00,Pilar  Chapa,Denver,CO,80220,Consultant & Professional Services,
Senate Majority Fund,527 Political Organization,195,10/25/21 0:00,Constant Contact,Waltham,MA,2451,Other,Communications
Take Back Colorado,Independent Expenditure Committee,4.3,10/25/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Fund For Coloradoís Energy Future,527 Political Organization,625,10/26/21 0:00,Dominick Moreno Political Committee (Dompac),Commerce City,CO,80022,Contributions,
New Americans Victory Fund,Independent Expenditure Committee,330.51,10/26/21 0:00,Egan Printing Company,Denver,CO,80204,Advertising,General Gotv Door Hangers
Pharmaceutical Research And Manufacturers Of America Colorado Action Fund (Phrma Colorado Action Fun,527 Political Organization,1000,10/26/21 0:00,Senate Majority Fund,Denver,CO,80205,Contributions,Contributions
Pharmaceutical Research And Manufacturers Of America Colorado Action Fund (Phrma Colorado Action Fun,527 Political Organization,15000,10/26/21 0:00,Senate Majority Fund,Denver,CO,80205,Contributions,Contribution
Take Back Colorado,Independent Expenditure Committee,0.5,10/26/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,4.3,10/26/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
All Together Colorado,Independent Expenditure Committee,32.47,10/27/21 0:00,Mailchimp,Atlanta,GA,30308,Other,Email Service
Better Jobs Coalition,Independent Expenditure Committee,1006.4,10/27/21 0:00,Cottrell Printing,Centennial,CO,80112,Advertising,Door Hanger
Better Jobs Coalition,Independent Expenditure Committee,1006.39,10/27/21 0:00,Cottrell Printing,Centennial,CO,80112,Advertising,Door Hangers
Better Jobs Coalition,Independent Expenditure Committee,1283.64,10/27/21 0:00,Cottrell Printing,Centennial,CO,80112,Advertising,Door Hangers
Better Jobs Coalition,Independent Expenditure Committee,5100,10/27/21 0:00,Blitz,Denver,CO,80231,Advertising,Canvass
Better Jobs Coalition,Independent Expenditure Committee,1400,10/27/21 0:00,Blitz,Denver,CO,80231,Advertising,Canvass
Better Jobs Coalition,Independent Expenditure Committee,10500,10/27/21 0:00,Blitz,Denver,CO,80231,Advertising,Canvass
Montrose Republican Women,527 Political Organization,94.19,10/27/21 0:00,Pam  Brown,Montrose,CO,81403,Donation for Independent Expenditures,Making Of Hats For Sale By Republican Women
Montrose Republican Women,527 Political Organization,9.72,10/27/21 0:00,Cherie  Whiteford,Montrose,CO,81401,Office Equipment & Supplies,Copies Made For Scholarship Information
Take Back Colorado,Independent Expenditure Committee,0.7,10/27/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
All Together Colorado,Independent Expenditure Committee,3.95,10/28/21 0:00,,,,,Bank Fees,
All Together Colorado,Independent Expenditure Committee,79,10/28/21 0:00,Actblue,Somerville,MA,2144,Bank Fees,
Better Jobs Coalition,Independent Expenditure Committee,2750,10/28/21 0:00,Blitz,Denver,CO,80231,Advertising,Canvass
Better Jobs Coalition,Independent Expenditure Committee,2750,10/28/21 0:00,Blitz,Denver,CO,80231,Advertising,Canvass
Better Jobs Coalition,Independent Expenditure Committee,2000,10/28/21 0:00,Blitz,Denver,CO,80231,Advertising,Canvass
"Compass Colorado Iec, Llc",Independent Expenditure Committee,0.69,10/28/21 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing Fees
"Compass Colorado Iec, Llc",Independent Expenditure Committee,2.25,10/28/21 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing Fees
Take Back Colorado,Independent Expenditure Committee,0.7,10/28/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,0.7,10/28/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,0.7,10/28/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,0.7,10/28/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,0.7,10/28/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,4.3,10/28/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
All Together Colorado,Independent Expenditure Committee,2000,10/29/21 0:00,Scarlett Greene,Denver,CO,80210,Consultant & Professional Services,
All Together Colorado,Independent Expenditure Committee,6000,10/29/21 0:00,Bluemountain Strategies,Denver,CO,80203,Consultant & Professional Services,
All Together Colorado,Independent Expenditure Committee,10,10/29/21 0:00,,,,,Bank Fees,
Better Colorado Alliance,527 Political Organization,10,10/29/21 0:00,,,,,Other,Co Sos Periodic Fee
Better Colorado Alliance,527 Political Organization,2,10/29/21 0:00,,,,,Bank Fees,
Better Colorado Alliance,Independent Expenditure Committee,2000,10/29/21 0:00,Scarlett Greene,Denver,CO,80210,Consultant & Professional Services,
Better Colorado Alliance,Independent Expenditure Committee,4,10/29/21 0:00,,,,,Bank Fees,
Blueflower Action,Independent Expenditure Committee,2,10/29/21 0:00,,,,,Bank Fees,
Coloradans Creating Opportunities,527 Political Organization,2,10/29/21 0:00,,,,,Bank Fees,
Coloradans Creating Opportunities,Independent Expenditure Committee,500,10/29/21 0:00,Scarlett Greene Llc,Denver,CO,80210,Consultant & Professional Services,
Coloradans Creating Opportunities,Independent Expenditure Committee,2,10/29/21 0:00,,,,,Bank Fees,
Coloradans For Colorado Values,Independent Expenditure Committee,2,10/29/21 0:00,,,,,Bank Fees,
Coloradans For Safer Neighborhoods,Independent Expenditure Committee,2,10/29/21 0:00,First Bank,Denver,CO,80218,Bank Fees,Bank Fee
Colorado Information Network Ie Committee,Independent Expenditure Committee,7,10/29/21 0:00,Firstbank,Greenwood Village,CO,80111,Bank Fees,
Community Change Voters,Independent Expenditure Committee,38.1,10/29/21 0:00,Amalgamated Bank,New York,NY,10001,Bank Fees,
Rocky Mountain Gun Owners Independent Expenditure Committee (Rmgo Superpac),Independent Expenditure Committee,2,10/29/21 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,
Strong Colorado For All,Independent Expenditure Committee,2,10/29/21 0:00,,,,,Bank Fees,
Coloradans For Safer Neighborhoods,Independent Expenditure Committee,1236.23,10/30/21 0:00,"Rhodes Consulting, Llc.",Denver,CO,80205,Advertising,Text Messages
"Compass Colorado Iec, Llc",Independent Expenditure Committee,2.25,10/30/21 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing Fees
Lead Colorado Action Fund,527 Political Organization,21.73,10/31/21 0:00,Actblue,Somerville,MA,2144,Other,Credit Card Processing Fee
Planned Parenthood Votes Colorado Independent Expenditure Committee,Independent Expenditure Committee,2,10/31/21 0:00,,,,,Bank Fees,Bank Fees
All Together Colorado,Independent Expenditure Committee,5000,11/1/21 0:00,Mountaintop Strategies,Thornton,CO,80229,Consultant & Professional Services,
Better Jobs Coalition,Independent Expenditure Committee,800,11/1/21 0:00,Blitz,Denver,CO,80231,Advertising,Texts
Better Jobs Coalition,Independent Expenditure Committee,800,11/1/21 0:00,Blitz,Denver,CO,80231,Advertising,Texts
Better Jobs Coalition,Independent Expenditure Committee,800,11/1/21 0:00,Blitz,Denver,CO,80231,Advertising,Texts
Better Jobs Coalition,Independent Expenditure Committee,5000,11/1/21 0:00,"Mih, Llc",Denver,CO,80202,Consultant & Professional Services,Professional Services
Coloradans Against Jared Polis,Independent Expenditure Committee,2,11/1/21 0:00,Firstbank,Denver,CO,80203,Bank Fees,
Colorado Republican Committee Independent Expenditure Committee,Independent Expenditure Committee,52.5,11/1/21 0:00,Citywide Bank,Aurora,CO,80010,Bank Fees,Bank Fees
"Compass Colorado Iec, Llc",Independent Expenditure Committee,4.2,11/1/21 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing Fees
Fund For Coloradoís Energy Future,527 Political Organization,2500,11/1/21 0:00,Better Colorado Alliance,Denver,CO,80215,Contributions,
Fund For Coloradoís Energy Future,527 Political Organization,625,11/1/21 0:00,Hansen Leadership Fund,,CO,,Contributions,
Lead Colorado Action Fund,527 Political Organization,210,11/1/21 0:00,Rkg Development,Lafayette,CO,80026,Consultant & Professional Services,Compliance Consulting
Take Back Colorado,Independent Expenditure Committee,149,11/1/21 0:00,Joseph  Neville,Loveland,CO,80538,Office Equipment & Supplies,Envelopes - Reimbursement
Take Back Colorado,Independent Expenditure Committee,4.3,11/1/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,1.3,11/1/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
All Together Colorado,527 Political Organization,10,11/2/21 0:00,,,,,Other,Co Sos Periodic Fee
Better Colorado Alliance,527 Political Organization,6500,11/2/21 0:00,Peak Political,Lakewood,CO,80214,Consultant & Professional Services,
Better Colorado Alliance,527 Political Organization,5000,11/2/21 0:00,You Need A Plan,Littleton,CO,80161,Consultant & Professional Services,
Better Jobs Coalition,Independent Expenditure Committee,266.67,11/2/21 0:00,Blitz,Denver,CO,80231,Advertising,Texts
Better Jobs Coalition,Independent Expenditure Committee,266.67,11/2/21 0:00,Blitz,Denver,CO,80231,Advertising,Texts
Better Jobs Coalition,Independent Expenditure Committee,266.66,11/2/21 0:00,Blitz,Denver,CO,80231,Advertising,Texts
"Better Leaders, Better Colorado",Independent Expenditure Committee,250,11/2/21 0:00,Polestar,Denver,CO,80203,Consultant & Professional Services,Monthly Consulting Fee
Clcs Action 527,527 Political Organization,2500,11/2/21 0:00,Anne Keke For Kids,Aurora,CO,80017,Returned Expenditure,Return Of Undeposited 10/7/2021 Contribution From Clcs Action To Anne Keke For Kids
Clcs Action 527,527 Political Organization,-2500,11/2/21 0:00,Anne Keke For Kids,Aurora,CO,80017,Returned Expenditure,Return Of Undeposited 10/7/2021 Contribution From Clcs Action To Anne Keke For Kids
Coloradans For Constitutional Values,Independent Expenditure Committee,250,11/2/21 0:00,Polestar,Denver,CO,80203,Bank Fees,Monthly Consulting Fee
Coloradans For Safer Neighborhoods,Independent Expenditure Committee,1192.6,11/2/21 0:00,"Rhodes Consulting, Llc.",Denver,CO,80205,Advertising,Text Messages
Friends For The Future (F3),527 Political Organization,0.7,11/2/21 0:00,Anedot Inc,New Orleans,LA,70112,Bank Fees,
Fund For Coloradoís Energy Future,527 Political Organization,2500,11/2/21 0:00,All Together Colorado,Denver,CO,80250,Contributions,
Montrose Republican Women,527 Political Organization,25.46,11/2/21 0:00,City Market,Montrose,CO,81401,Miscellaneous,Flowers For Hampton Inn - Use Of Facility
Take Back Colorado,Independent Expenditure Committee,8000,11/2/21 0:00,Take Back America Pac,Loveland,CO,80538,Contributions,Contribution
Take Back Colorado,Independent Expenditure Committee,2.3,11/2/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Voters First Colorado,Independent Expenditure Committee,250,11/2/21 0:00,Polestar,Denver,CO,80203,Consultant & Professional Services,Monthly Consulting Fee
Friends For The Future (F3),527 Political Organization,12.58,11/3/21 0:00,Google Llc,Mountain View,CO,94043,Other,G-Suite Fee For Dedicated Email Addresses
Pharmaceutical Research And Manufacturers Of America Colorado Action Fund (Phrma Colorado Action Fun,527 Political Organization,2500,11/3/21 0:00,Restore Colorado Leadership Fund,Loveland,CO,80537,Contributions,Contribution
"Compass Colorado Iec, Llc",Independent Expenditure Committee,2.25,11/4/21 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing Fees
Take Back Colorado,Independent Expenditure Committee,1.1,11/4/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Colorado Construction Industry Coalition - 527 (Ccic - 527),527 Political Organization,15000,11/5/21 0:00,All Together Colorado,Denver,CO,80250,Consultant & Professional Services,Professional Services
Colorado Construction Industry Coalition - 527 (Ccic - 527),527 Political Organization,15000,11/5/21 0:00,Better Colorado Alliance,Denver,CO,80250,Consultant & Professional Services,Professional Services
Colorado Construction Industry Coalition - 527 (Ccic - 527),527 Political Organization,10000,11/5/21 0:00,Senate Majority Fund,Denver,CO,80205,Consultant & Professional Services,Professional Services
Colorado Construction Industry Coalition - 527 (Ccic - 527),527 Political Organization,10000,11/5/21 0:00,Restore Colorado Leadership Fund,Loveland,CO,80537,Consultant & Professional Services,Professional Services
Lead Colorado Action Fund,527 Political Organization,11.86,11/7/21 0:00,Actblue,Somerville,MA,2144,Other,Credit Card Processing Fee
All Together Colorado,Independent Expenditure Committee,55.3,11/8/21 0:00,Actblue,Somerville,MA,2144,Bank Fees,
Blueflower Action,Independent Expenditure Committee,197.5,11/8/21 0:00,Actblue,Somerville,MA,2144,Bank Fees,
Coloradans Against Jared Polis,Independent Expenditure Committee,1100,11/9/21 0:00,Paramount Communications,Leesburg,VA,20176,Advertising,
Take Back Colorado,Independent Expenditure Committee,2,11/9/21 0:00,First Bank,Loveland,CO,80537,Bank Fees,Bank Fees
Housing For Colorado,Independent Expenditure Committee,7400,11/10/21 0:00,76 Group,Frisco,CO,80443,Consultant & Professional Services,Polling
Housing For Colorado,Independent Expenditure Committee,3139.72,11/10/21 0:00,Saratoga Strategies,Denver,CO,80204,Consultant & Professional Services,Campaign Consulting
Housing For Colorado,Independent Expenditure Committee,3000,11/10/21 0:00,Wr Communications,Denver,CO,80220,Consultant & Professional Services,Campaign Consulting
Take Back Colorado,Independent Expenditure Committee,0.7,11/10/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Unite For Colorado Action Iec,Independent Expenditure Committee,197.5,11/11/21 0:00,Maven Law Group,Denver,CO,80202,Consultant & Professional Services,Legal Fees
Better Colorado Alliance,Independent Expenditure Committee,6.5,11/12/21 0:00,,,,,Other,Website
Colorado Hospitals Action Fund,Independent Expenditure Committee,44.43,11/12/21 0:00,,,,,Bank Fees,Nov Bank Fee
Republican Strategy Forum,527 Political Organization,150,11/12/21 0:00,Andy  Colon,Colorado Springs,CO,80909,Donation for Independent Expenditures,Donation To Buy Food For The Poor For Thanksgiving
Senate Majority Fund,527 Political Organization,600,11/12/21 0:00,"Strategic Compliance, Llc",Denver,CO,80205,Consultant & Professional Services,Compliance Consulting
Friends For The Future (F3),527 Political Organization,250,11/13/21 0:00,Jody L Richie,Colorado Springs,CO,80918,"Food, Beverages and Meals",Centennial Dinner
Take Back Colorado,Independent Expenditure Committee,1.9,11/13/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,0.5,11/13/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,0.7,11/14/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,1.3,11/14/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,0.7,11/14/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
New Americans Victory Fund,Independent Expenditure Committee,6908.86,11/15/21 0:00,Circ Action Fund,Denver,CO,80219,Advertising,"Canvassing In Support Of Lucy Molina, Rennee Millard-Chacon, And Shenika Carter For Commerce City Council"
Take Back Colorado,Independent Expenditure Committee,1000,11/15/21 0:00,Campaign Law Accountability Watchdog,Castle Rock,CO,80109,Consultant & Professional Services,Campaign Finance Management Services
Take Back Colorado,Independent Expenditure Committee,0.7,11/15/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Colorado Advocates For Rural Electrification (Care) Independent Expenditure Committee,Independent Expenditure Committee,941.98,11/16/21 0:00,Colorado Department Of Revenue,Denver,CO,80201,Bank Fees,Sales Tax
Colorado Construction Industry Coalition - 527 (Ccic - 527),527 Political Organization,925,11/16/21 0:00,Jds Professional Group,Englewood,CO,80112,Consultant & Professional Services,Professional Services
Restore Colorado Leadership Fund,527 Political Organization,9977.86,11/16/21 0:00,Westbrooke Group,Centennial,CO,80016,Consultant & Professional Services,Fundraising Consulting
Restore Colorado Leadership Fund,527 Political Organization,1500,11/16/21 0:00,Strategic Compliance Llc,Denver,CO,80205,Consultant & Professional Services,Compliance Consulting
Senate Majority Fund,527 Political Organization,10869,11/16/21 0:00,Jackson Kelly,Baltimore,MD,211297,Consultant & Professional Services,Legal
Senate Majority Fund,527 Political Organization,1000,11/16/21 0:00,Jackson Kelly,Baltimore,MD,211297,Consultant & Professional Services,Legal
Senate Majority Fund,527 Political Organization,51.25,11/16/21 0:00,Jackson Kelly,Baltimore,MD,211297,Consultant & Professional Services,Legal
Senate Majority Fund,527 Political Organization,9884,11/16/21 0:00,Westbrooke Group,Denver,CO,80206,Consultant & Professional Services,Fundraising Consulting
Take Back Colorado,Independent Expenditure Committee,1.3,11/16/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Colorado Advocates For Rural Electrification (Care) Independent Expenditure Committee,Independent Expenditure Committee,550,11/18/21 0:00,Kevin S. Kelso Cpa,Mission,KS,66222,Consultant & Professional Services,
Friends For The Future (F3),527 Political Organization,500,11/19/21 0:00,Friends For Colorado,Colorado Springs,CO,80921,Contributions,
Take Back Colorado,Independent Expenditure Committee,0.7,11/21/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Colorado Fund For Freedom,Independent Expenditure Committee,5.4,11/22/21 0:00,"Anedot, Inc",New Orleans,LA,70112,Fundraising Expenses,
"Compass Colorado Iec, Llc",Independent Expenditure Committee,4.2,11/22/21 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing Fee
Take Back Colorado,Independent Expenditure Committee,4.3,11/22/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Friends For The Future (F3),527 Political Organization,0.9,11/23/21 0:00,Anedot Inc,New Orleans,LA,70112,Contributions,
Friends Of Farmers,527 Political Organization,2500,11/23/21 0:00,Better Jobs Coalition,Littleton,CO,80127,Contributions,
Friends For The Future (F3),527 Political Organization,0.7,11/24/21 0:00,Anedot Inc,New Orleans,LA,70112,Bank Fees,Anedot (Ortman)
Senate Majority Fund,527 Political Organization,195,11/24/21 0:00,Constant Contact,Waltham,MA,2451,Other,Communications
Take Back Colorado,Independent Expenditure Committee,4.3,11/24/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Community Change Voters,Independent Expenditure Committee,38.1,11/26/21 0:00,Amalgamated Bank,New York,NY,10001,Bank Fees,
Take Back Colorado,Independent Expenditure Committee,0.5,11/26/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,4.3,11/26/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,0.7,11/27/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,0.7,11/28/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,0.7,11/28/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,0.7,11/28/21 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
All Together Colorado,Independent Expenditure Committee,32.47,11/29/21 0:00,Mailchimp,Atlanta,GA,30308,Other,Email Server
Montrose Republican Women,527 Political Organization,45,11/29/21 0:00,Roena  Frank,Montrose,CO,81403,"Food, Beverages and Meals",Cake For Special Meeting
